2	5.85786437626904951182e-01	8.53553390593273762191e-01
2	3.41421356237309504876e+00	1.46446609406726237796e-01
4	3.22547689619392311802e-01	6.03154104341633601660e-01
4	1.74576110115834657569e+00	3.57418692437799686640e-01
4	4.53662029692112798345e+00	3.88879085150053842740e-02
4	9.39507091230113312950e+00	5.39294705561327450102e-04
8	1.70279632305100999786e-01	3.69188589341637529929e-01
8	9.03701776799379912170e-01	4.18786780814342956078e-01
8	2.25108662986613068929e+00	1.75794986637171805706e-01
8	4.26670017028765879378e+00	3.33434922612156515224e-02
8	7.04590540239346569719e+00	2.79453623522567252491e-03
8	1.07585160101809952241e+01	9.07650877335821310457e-05
8	1.57406786412780045781e+01	8.48574671627253154502e-07
8	2.28631317368892641052e+01	1.04800117487151038157e-09
24	5.90198521815079769739e-02	1.42811973334781851087e-01
24	3.11239146198483726850e-01	2.58774107517423902671e-01
24	7.66096905545936646261e-01	2.58806707272869802021e-01
24	1.42559759080361308635e+00	1.83322688977778024900e-01
24	2.29256205863219029496e+00	9.81662726299188921909e-02
24	3.37077426420899771615e+00	4.07324781514086460259e-02
24	4.66508370346717079211e+00	1.32260194051201566876e-02
24	6.18153511873676541179e+00	3.36934905847830355197e-03
24	7.92753924717215217952e+00	6.72162564093547889971e-04
24	9.91209801507770601851e+00	1.04461214659275180474e-04
24	1.21461027117297655498e+01	1.25447219779933332069e-05
24	1.46427322895966743419e+01	1.15131581273727991985e-06
24	1.74179926465089787262e+01	7.96081295913363025727e-08
24	2.04914600826164247076e+01	4.07285898754999966522e-09
24	2.38873298481697331746e+01	1.50700822629258491643e-10
24	2.76359371743327174205e+01	3.91773651505845138514e-12
24	3.17760413523747232891e+01	6.89418105295808568594e-14
24	3.63584058016516216520e+01	7.81980038245944846907e-16
24	4.14517204848707670507e+01	5.35018881301003760279e-18
24	4.71531064451563230421e+01	2.01051746455550347083e-20
24	5.36085745446950698231e+01	3.60576586455295903895e-23
24	6.10585314472187615648e+01	2.45181884587840268905e-26
24	6.99622400351050304293e+01	4.08830159368065782307e-30
24	8.14982792339488853750e+01	5.57534578832835675306e-35
64	2.24158741467052800231e-02	5.62528423390298457415e-02 
64	1.18122512096770479798e-01	1.19023987312426027814e-01 
64	2.90365744018036483988e-01	1.57496403862144523822e-01 
64	5.39286221227979039314e-01	1.67547050415773947886e-01 
64	8.65037004648113944615e-01	1.53352855779236618084e-01 
64	1.26781404077524139816e+00	1.24221053609329744510e-01 
64	1.74785962605943625279e+00	9.03423009864850577399e-02 
64	2.30546373930750871854e+00	5.94777557683550242119e-02 
64	2.94096515672525184062e+00	3.56275189040360718546e-02 
64	3.65475265020729052703e+00	1.94804104311664060425e-02 
64	4.44726634331309435668e+00	9.74359489938200223986e-03 
64	5.31899925449639034364e+00	4.46431036416627529234e-03 
64	6.27049904692365391284e+00	1.87535958132311482674e-03 
64	7.30237000258739574719e+00	7.22646981575005122724e-04 
64	8.41527523948302419443e+00	2.55487532833496709709e-04 
64	9.60993919279610803608e+00	8.28714353439694217928e-05 
64	1.08871503838863721422e+01	2.46568639678855874602e-05 
64	1.22477645042443016180e+01	6.72671387882966852755e-06 
64	1.36927078455475051523e+01	1.68178536996408889783e-06 
64	1.52229811115247288481e+01	3.85081298154668441490e-07 
64	1.68396636526487372097e+01	8.06872804099049979074e-08 
64	1.85439181708591905237e+01	1.54572370675768882797e-08 
64	2.03369959487302355006e+01	2.70448014761748140999e-09 
64	2.22202426659508765396e+01	4.31677547542720091234e-10 
64	2.41951048759332539902e+01	6.27775254176145220162e-11 
64	2.62631372271184857850e+01	8.30631737628895806350e-12 
64	2.84260105275010272995e+01	9.98403178722016405639e-13 
64	3.06855207675259717710e+01	1.08835388711666268198e-13 
64	3.30435992364378291267e+01	1.07401740344159018535e-14 
64	3.55023238911412095872e+01	9.57573723157444210502e-16 
64	3.80639321656464682600e+01	7.69702802364858610043e-17 
64	4.07308354444586263668e+01	5.56488113745405325697e-18 
64	4.35056354664215298514e+01	3.60975640901044207624e-19 
64	4.63911429786161920753e+01	2.09509536954894766310e-20 
64	4.93903990256246866776e+01	1.08479330109754928762e-21 
64	5.25066993413463016516e+01	4.99469948636380407034e-23 
64	5.57436224132783804640e+01	2.03783697459882230123e-24 
64	5.91050619190171066079e+01	7.33953756427942062218e-26 
64	6.25952644001513955965e+01	2.32378308219864875034e-27 
64	6.62188732512475643835e+01	6.43823470690877180331e-29 
64	6.99809803771468292299e+01	1.55312109578827474413e-30 
64	7.38871872324829632103e+01	3.24425009201953746751e-32 
64	7.79436774344631203154e+01	5.83238626783522807580e-34 
64	8.21573037783193042966e+01	8.96325483310326880324e-36 
64	8.65356933494565182113e+01	1.16870398955072802407e-37 
64	9.10873756131330901478e+01	1.28205598435998071667e-39 
64	9.58219400155207320924e+01	1.17209493740500221911e-41 
64	1.00750231969513979628e+02	8.83533967232947430164e-44 
64	1.05884599468799949357e+02	5.42495559030620008660e-46 
64	1.11239207524439582063e+02	2.67554266667889197253e-48 
64	1.16830445051306498462e+02	1.04291703141136705653e-50 
64	1.22677460268538576577e+02	3.15290235195777262957e-53 
64	1.28802878769237672513e+02	7.22954191064766081503e-56 
64	1.35233787949525827835e+02	1.22423530123008223644e-58 
64	1.42003121489931519020e+02	1.48216850490191038804e-61 
64	1.49151665900049388583e+02	1.23251934881451880776e-64 
64	1.56731075132671161240e+02	6.69149900457126952687e-68 
64	1.64808602655150522986e+02	2.22046594185044891569e-71 
64	1.73474946836424274516e+02	4.12094609473887625236e-75 
64	1.82858204691431463648e+02	3.77439906189648917048e-79 
64	1.93151136037072911483e+02	1.41411505291761941744e-83 
64	2.04672028485059455949e+02	1.59183306404136791788e-88 
64	2.18031851935328516337e+02	2.98948434886063430781e-94 
64	2.34809579171326164707e+02	2.08906350843695277083e-101
