2	7.07106781186547524382e-01	8.86226925452758013655e-01
2	-7.07106781186547524382e-01	8.86226925452758013655e-01
4	5.24647623275290317900e-01	8.04914090005512836482e-01
4	-5.24647623275290317900e-01	8.04914090005512836482e-01
4	1.65068012388578455585e+00	8.13128354472451771398e-02
4	-1.65068012388578455585e+00	8.13128354472451771398e-02
5	0.00000000000000000000e+00	9.45308720482941881207e-01
5	9.58572464613818507097e-01	3.93619323152241159825e-01
5	-9.58572464613818507097e-01	3.93619323152241159825e-01
5	2.02018287045608563291e+00	1.99532420590459132082e-02
5	-2.02018287045608563291e+00	1.99532420590459132082e-02
8	3.81186990207322116844e-01	6.61147012558241291042e-01
8	-3.81186990207322116844e-01	6.61147012558241291042e-01
8	1.15719371244678019474e+00	2.07802325814891879546e-01
8	-1.15719371244678019474e+00	2.07802325814891879546e-01
8	1.98165675669584292584e+00	1.70779830074134754563e-02
8	-1.98165675669584292584e+00	1.70779830074134754563e-02
8	2.93063742025724401920e+00	1.99604072211367619211e-04
8	-2.93063742025724401920e+00	1.99604072211367619211e-04
10	3.42901327223704608781e-01	6.10862633735325798764e-01 
10	-3.42901327223704608781e-01	6.10862633735325798764e-01 
10	1.03661082978951365422e+00	2.40138611082314686412e-01 
10	-1.03661082978951365422e+00	2.40138611082314686412e-01 
10	1.75668364929988177344e+00	3.38743944554810631376e-02 
10	-1.75668364929988177344e+00	3.38743944554810631376e-02 
10	2.53273167423278979644e+00	1.34364574678123269223e-03 
10	-2.53273167423278979644e+00	1.34364574678123269223e-03 
10	3.43615911883773760341e+00	7.64043285523262062930e-06 
10	-3.43615911883773760341e+00	7.64043285523262062930e-06 
24	2.24414547472515585146e-01	4.26931163868699249653e-01
24	-2.24414547472515585146e-01	4.26931163868699249653e-01
24	6.74171107037212235982e-01	2.86179535346443017908e-01
24	-6.74171107037212235982e-01	2.86179535346443017908e-01
24	1.12676081761124507216e+00	1.27739621784559160653e-01
24	-1.12676081761124507216e+00	1.27739621784559160653e-01
24	1.58425001096169414854e+00	3.74454705032307460144e-02
24	-1.58425001096169414854e+00	3.74454705032307460144e-02
24	2.04900357366169891173e+00	7.04835581007267097009e-03
24	-2.04900357366169891173e+00	7.04835581007267097009e-03
24	2.52388101701142697421e+00	8.23692482688417457913e-04
24	-2.52388101701142697421e+00	8.23692482688417457913e-04
24	3.01254613756556482562e+00	5.68869163640437976911e-05
24	-3.01254613756556482562e+00	5.68869163640437976911e-05
24	3.52000681303452471124e+00	2.15824570490233363221e-06
24	-3.52000681303452471124e+00	2.15824570490233363221e-06
24	4.05366440244814950399e+00	4.01897117494142968461e-08
24	-4.05366440244814950399e+00	4.01897117494142968461e-08
24	4.62566275642378726485e+00	3.04625426998756390390e-10
24	-4.62566275642378726485e+00	3.04625426998756390390e-10
24	5.25938292766804436733e+00	6.58462024307817006444e-13
24	-5.25938292766804436733e+00	6.58462024307817006444e-13
24	6.01592556142573971732e+00	1.66436849648910887378e-16
24	-6.01592556142573971732e+00	1.66436849648910887378e-16
48	1.59492935848862470508e-01	3.11001030377963078889e-01
48	-1.59492935848862470508e-01	3.11001030377963078889e-01
48	4.78646337594496098242e-01	2.53961542664759097647e-01
48	-4.78646337594496098242e-01	2.53961542664759097647e-01
48	7.98304627778562231224e-01	1.69204471945641106716e-01
48	-7.98304627778562231224e-01	1.69204471945641106716e-01
48	1.11881215240215656334e+00	9.18222970792851793213e-02
48	-1.11881215240215656334e+00	9.18222970792851793213e-02
48	1.44052522013756518647e+00	4.04796769846038489857e-02
48	-1.44052522013756518647e+00	4.04796769846038489857e-02
48	1.76381757989530000620e+00	1.44449615749810994174e-02
48	-1.76381757989530000620e+00	1.44449615749810994174e-02
48	2.08908666094427643593e+00	4.15300491197755245160e-03
48	-2.08908666094427643593e+00	4.15300491197755245160e-03
48	2.41676090487321645894e+00	9.56392319819415276727e-04
48	-2.41676090487321645894e+00	9.56392319819415276727e-04
48	2.74730862482238321958e+00	1.75150431801172828783e-04
48	-2.74730862482238321958e+00	1.75150431801172828783e-04
48	3.08124898864510584967e+00	2.52859902774848890262e-05
48	-3.08124898864510584967e+00	2.52859902774848890262e-05
48	3.41916596936388461126e+00	2.84725869173484808304e-06
48	-3.41916596936388461126e+00	2.84725869173484808304e-06
48	3.76172649022835778754e+00	2.46865899366975047785e-07
48	-3.76172649022835778754e+00	2.46865899366975047785e-07
48	4.10970460356059023648e+00	1.62251413589576983694e-08
48	-4.10970460356059023648e+00	1.62251413589576983694e-08
48	4.46401454693445890387e+00	7.93046749516538231080e-10
48	-4.46401454693445890387e+00	7.93046749516538231080e-10
48	4.82575722813320948405e+00	2.81529653783816910885e-11
48	-4.82575722813320948405e+00	2.81529653783816910885e-11
48	5.19628771879236454109e+00	7.04693258154588908422e-13
48	-5.19628771879236454109e+00	7.04693258154588908422e-13
48	5.57731698122372862624e+00	1.19758986547917935294e-14
48	-5.57731698122372862624e+00	1.19758986547917935294e-14
48	5.97107222501354540766e+00	1.31515962265840851188e-16
48	-5.97107222501354540766e+00	1.31515962265840851188e-16
48	6.38056409618641062406e+00	8.73015960118667654513e-19
48	-6.38056409618641062406e+00	8.73015960118667654513e-19
48	6.81006457807414138659e+00	3.18838732350513844266e-21
48	-6.81006457807414138659e+00	3.18838732350513844266e-21
48	7.26604655416435040284e+00	5.56457746890228483629e-24
48	-7.26604655416435040284e+00	5.56457746890228483629e-24
48	7.75929551976577463936e+00	3.68503608015066987942e-27
48	-7.75929551976577463936e+00	3.68503608015066987942e-27
48	8.31075219070478413055e+00	5.98461269331387842586e-31
48	-8.31075219070478413055e+00	5.98461269331387842586e-31
48	8.97531508193168706209e+00	7.93555146077399683864e-36
48	-8.97531508193168706209e+00	7.93555146077399683864e-36
100	1.10795872422439482889e-01	2.18892629587439125060e-01
100	-1.10795872422439482889e-01	2.18892629587439125060e-01
100	3.32414692342231807054e-01	1.98462850254186477710e-01
100	-3.32414692342231807054e-01	1.98462850254186477710e-01
100	5.54114823591616988249e-01	1.63130030502782941425e-01
100	-5.54114823591616988249e-01	1.63130030502782941425e-01
100	7.75950761540145781976e-01	1.21537986844104181985e-01
100	-7.75950761540145781976e-01	1.21537986844104181985e-01
100	9.97977436098105243902e-01	8.20518273912244646789e-02
100	-9.97977436098105243902e-01	8.20518273912244646789e-02
100	1.22025039121895305882e+00	5.01758126774286956964e-02
100	-1.22025039121895305882e+00	5.01758126774286956964e-02
100	1.44282597021593278768e+00	2.77791273859335142698e-02
100	-1.44282597021593278768e+00	2.77791273859335142698e-02
100	1.66576150874150946983e+00	1.39156652202318064178e-02
100	-1.66576150874150946983e+00	1.39156652202318064178e-02
100	1.88911553742700837153e+00	6.30300028560805254921e-03
100	-1.88911553742700837153e+00	6.30300028560805254921e-03
100	2.11294799637118795206e+00	2.57927326005909017346e-03
100	-2.11294799637118795206e+00	2.57927326005909017346e-03
100	2.33732046390687850509e+00	9.52692188548619117497e-04
100	-2.33732046390687850509e+00	9.52692188548619117497e-04
